Season,Week,Name,Industry,Age,Judge_Score_Sum,Num_Judges,Max_Possible_Score,Is_Eliminated,System_Type,Final_Placement,Week_Total_Judge_Score,Judge_Share_Pct,Judge_Rank_In_Week,Estimated_Fan_Share,Estimated_Fan_Rank
27,6,Alexis Ren,Social Media Personality,21,27.0,3,30,0,Percent,4,229.0,0.11790393,4,0.11790393,4
27,6,Joe Amabile,TV Personality,32,22.0,3,30,0,Percent,6,229.0,0.096069869,7,0.096069869,8
27,7,Juan Pablo Di Pace,Actor/Actress,39,28.0,3,30,0,Percent,5,217.5,0.128735632,3,0.128735632,3
27,7,Evanna Lynch,Actor/Actress,27,29.5,3,30,0,Percent,3,217.5,0.135632184,1,0.135632184,1
27,7,John Schneider,Actor/Actress,58,27.0,3,30,1,Percent,8,217.5,0.124137931,5,0.111844061,8
27,7,Milo Manheim,Actor/Actress,17,29.0,3,30,0,Percent,2,217.5,0.133333333,2,0.133333333,2
27,7,DeMarcus Ware,Athlete,36,26.5,3,30,1,Percent,7,217.5,0.12183908,6,0.114142912,7
27,7,Bobby Bones,Radio Personality,38,26.5,3,30,0,Percent,1,217.5,0.12183908,6,0.12183908,6
27,7,Alexis Ren,Social Media Personality,21,27.5,3,30,0,Percent,4,217.5,0.126436782,4,0.126436782,5
27,7,Joe Amabile,TV Personality,32,23.5,3,30,0,Percent,6,217.5,0.108045977,8,0.128036015,4
27,8,Juan Pablo Di Pace,Actor/Actress,39,30.0,3,30,1,Percent,5,161.0,0.186335404,1,0.139701553,6
27,8,Evanna Lynch,Actor/Actress,27,29.0,3,30,0,Percent,3,161.0,0.180124224,2,0.180124224,2
27,8,Milo Manheim,Actor/Actress,17,27.5,3,30,0,Percent,2,161.0,0.170807453,4,0.170807453,4
27,8,Bobby Bones,Radio Personality,38,22.5,3,30,0,Percent,1,161.0,0.139751553,6,0.186385404,1
27,8,Alexis Ren,Social Media Personality,21,29.0,3,30,0,Percent,4,161.0,0.180124224,2,0.180124224,3
27,8,Joe Amabile,TV Personality,32,23.0,3,30,1,Percent,6,161.0,0.142857143,5,0.142857143,5
27,9,Evanna Lynch,Actor/Actress,27,30.0,3,30,0,Percent,3,115.5,0.25974026,1,0.240341991,4
27,9,Milo Manheim,Actor/Actress,17,30.0,3,30,0,Percent,2,115.5,0.25974026,1,0.241341991,3
27,9,Bobby Bones,Radio Personality,38,27.0,3,30,0,Percent,1,115.5,0.233766234,4,0.268316017,1
27,9,Alexis Ren,Social Media Personality,21,28.5,3,30,0,Percent,4,115.5,0.246753247,3,0.25,2
28,1,Kate Flannery,Actor/Actress,55,15.0,3,30,0,Rank,7,197.0,0.076142132,9,0.051282051,9
28,1,James Van Der Beek,Actor/Actress,42,21.0,3,30,0,Rank,5,197.0,0.106598985,1,0.153846154,1
28,1,Kel Mitchell,Actor/Actress,41,16.0,3,30,0,Rank,2,197.0,0.081218274,7,0.076923077,7
28,1,Ray Lewis,Athlete,44,15.0,3,30,0,Rank,11,197.0,0.076142132,9,0.038461538,10
28,1,Lamar Odom,Athlete,39,11.0,3,30,0,Rank,10,197.0,0.055837563,12,0.012820513,12
28,1,Sailor Brinkley-Cook,Model,21,18.0,3,30,0,Rank,9,197.0,0.091370558,4,0.115384615,4
28,1,Sean Spicer,Politician,48,12.0,3,30,0,Rank,6,197.0,0.060913706,11,0.025641026,11
28,1,Mary Wilson,Singer/Rapper,75,17.0,3,30,0,Rank,12,197.0,0.086294416,5,0.102564103,5
28,1,Lauren Alaina,Singer/Rapper,24,19.0,3,30,0,Rank,4,197.0,0.096446701,3,0.128205128,3
28,1,Ally Brooke,Singer/Rapper,26,16.0,3,30,0,Rank,3,197.0,0.081218274,7,0.064102564,8
28,1,Karamo Brown,TV Personality,38,17.0,3,30,0,Rank,8,197.0,0.086294416,5,0.08974359,6
28,1,Hannah Brown,TV Personality,24,20.0,3,30,0,Rank,1,197.0,0.101522843,2,0.141025641,2
28,2,Kate Flannery,Actor/Actress,55,21.0,3,30,0,Rank,7,219.0,0.095890411,2,0.102564103,5
28,2,James Van Der Beek,Actor/Actress,42,20.0,3,30,0,Rank,5,219.0,0.091324201,3,0.153846154,1
28,2,Kel Mitchell,Actor/Actress,41,20.0,3,30,0,Rank,2,219.0,0.091324201,3,0.115384615,4
28,2,Ray Lewis,Athlete,44,15.0,3,30,0,Rank,11,219.0,0.068493151,10,0.076923077,7
28,2,Lamar Odom,Athlete,39,12.0,3,30,0,Rank,10,219.0,0.054794521,12,0.141025641,2
28,2,Sailor Brinkley-Cook,Model,21,18.0,3,30,0,Rank,9,219.0,0.082191781,8,0.128205128,3
28,2,Sean Spicer,Politician,48,16.0,3,30,0,Rank,6,219.0,0.073059361,9,0.051282051,9
28,2,Mary Wilson,Singer/Rapper,75,15.0,3,30,1,Rank,12,219.0,0.068493151,10,0.025641026,11
28,2,Lauren Alaina,Singer/Rapper,24,19.0,3,30,0,Rank,4,219.0,0.086757991,6,0.08974359,6
28,2,Ally Brooke,Singer/Rapper,26,20.0,3,30,0,Rank,3,219.0,0.091324201,3,0.038461538,10
28,2,Karamo Brown,TV Personality,38,19.0,3,30,0,Rank,8,219.0,0.086757991,6,0.012820513,12
28,2,Hannah Brown,TV Personality,24,24.0,3,30,0,Rank,1,219.0,0.109589041,1,0.064102564,8
28,3,Kate Flannery,Actor/Actress,55,24.0,3,30,0,Rank,7,198.0,0.121212121,1,0.181818182,1
28,3,James Van Der Beek,Actor/Actress,42,23.0,3,30,0,Rank,5,198.0,0.116161616,3,0.145454545,3
28,3,Kel Mitchell,Actor/Actress,41,20.0,3,30,0,Rank,2,198.0,0.101010101,6,0.090909091,6
28,3,Lamar Odom,Athlete,39,12.0,3,30,0,Rank,10,198.0,0.060606061,10,0.018181818,10
28,3,Sailor Brinkley-Cook,Model,21,23.0,3,30,0,Rank,9,198.0,0.116161616,3,0.127272727,4
28,3,Sean Spicer,Politician,48,15.0,3,30,0,Rank,6,198.0,0.075757576,9,0.036363636,9
28,3,Lauren Alaina,Singer/Rapper,24,20.0,3,30,0,Rank,4,198.0,0.101010101,6,0.072727273,7
28,3,Ally Brooke,Singer/Rapper,26,24.0,3,30,0,Rank,3,198.0,0.121212121,1,0.163636364,2
28,3,Karamo Brown,TV Personality,38,16.0,3,30,0,Rank,8,198.0,0.080808081,8,0.054545455,8
28,3,Hannah Brown,TV Personality,24,21.0,3,30,0,Rank,1,198.0,0.106060606,5,0.109090909,5
28,4,Kate Flannery,Actor/Actress,55,26.0,4,40,0,Rank,7,282.0,0.092198582,8,0.054545455,8
28,4,James Van Der Beek,Actor/Actress,42,28.0,4,40,0,Rank,5,282.0,0.09929078,6,0.090909091,6
28,4,Kel Mitchell,Actor/Actress,41,32.0,4,40,0,Rank,2,282.0,0.113475177,1,0.181818182,1
28,4,Lamar Odom,Athlete,39,20.0,4,40,1,Rank,10,282.0,0.070921986,10,0.018181818,10
28,4,Sailor Brinkley-Cook,Model,21,31.0,4,40,0,Rank,9,282.0,0.109929078,5,0.109090909,5
28,4,Sean Spicer,Politician,48,21.0,4,40,0,Rank,6,282.0,0.074468085,9,0.036363636,9
28,4,Lauren Alaina,Singer/Rapper,24,32.0,4,40,0,Rank,4,282.0,0.113475177,1,0.163636364,2
28,4,Ally Brooke,Singer/Rapper,26,32.0,4,40,0,Rank,3,282.0,0.113475177,1,0.145454545,3
28,4,Karamo Brown,TV Personality,38,28.0,4,40,0,Rank,8,282.0,0.09929078,6,0.072727273,7
28,4,Hannah Brown,TV Personality,24,32.0,4,40,0,Rank,1,282.0,0.113475177,1,0.127272727,4
28,5,Kate Flannery,Actor/Actress,55,24.0,3,30,0,Rank,7,215.0,0.111627907,5,0.111111111,5
28,5,James Van Der Beek,Actor/Actress,42,26.0,3,30,0,Rank,5,215.0,0.120930233,2,0.177777778,2
28,5,Kel Mitchell,Actor/Actress,41,26.0,3,30,0,Rank,2,215.0,0.120930233,2,0.155555556,3
28,5,Sailor Brinkley-Cook,Model,21,24.0,3,30,0,Rank,9,215.0,0.111627907,5,0.088888889,6
28,5,Sean Spicer,Politician,48,19.0,3,30,0,Rank,6,215.0,0.088372093,9,0.022222222,9
28,5,Lauren Alaina,Singer/Rapper,24,23.0,3,30,0,Rank,4,215.0,0.106976744,7,0.066666667,7
28,5,Ally Brooke,Singer/Rapper,26,27.0,3,30,0,Rank,3,215.0,0.125581395,1,0.2,1
28,5,Karamo Brown,TV Personality,38,21.0,3,30,0,Rank,8,215.0,0.097674419,8,0.044444444,8
28,5,Hannah Brown,TV Personality,24,25.0,3,30,0,Rank,1,215.0,0.11627907,4,0.133333333,4
28,6,Kate Flannery,Actor/Actress,55,27.0,3,30,0,Rank,7,228.0,0.118421053,1,0.044444444,8
28,6,James Van Der Beek,Actor/Actress,42,27.0,3,30,0,Rank,5,228.0,0.118421053,1,0.111111111,5
28,6,Kel Mitchell,Actor/Actress,41,26.0,3,30,0,Rank,2,228.0,0.114035088,4,0.177777778,2
28,6,Sailor Brinkley-Cook,Model,21,27.0,3,30,1,Rank,9,228.0,0.118421053,1,0.022222222,9
28,6,Sean Spicer,Politician,48,21.0,3,30,0,Rank,6,228.0,0.092105263,9,0.066666667,7
28,6,Lauren Alaina,Singer/Rapper,24,26.0,3,30,0,Rank,4,228.0,0.114035088,4,0.088888889,6
28,6,Ally Brooke,Singer/Rapper,26,25.0,3,30,0,Rank,3,228.0,0.109649123,6,0.133333333,4
28,6,Karamo Brown,TV Personality,38,25.0,3,30,0,Rank,8,228.0,0.109649123,6,0.155555556,3
28,6,Hannah Brown,TV Personality,24,24.0,3,30,0,Rank,1,228.0,0.105263158,8,0.2,1
28,7,Kate Flannery,Actor/Actress,55,24.0,3,30,0,Rank,7,202.0,0.118811881,7,0.194444444,2
28,7,James Van Der Beek,Actor/Actress,42,27.0,3,30,0,Rank,5,202.0,0.133663366,1,0.027777778,8
28,7,Kel Mitchell,Actor/Actress,41,25.5,3,30,0,Rank,2,202.0,0.126237624,5,0.111111111,5
28,7,Sean Spicer,Politician,48,21.0,3,30,0,Rank,6,202.0,0.103960396,8,0.222222222,1
28,7,Lauren Alaina,Singer/Rapper,24,27.0,3,30,0,Rank,4,202.0,0.133663366,1,0.055555556,7
28,7,Ally Brooke,Singer/Rapper,26,27.0,3,30,0,Rank,3,202.0,0.133663366,1,0.166666667,3
28,7,Karamo Brown,TV Personality,38,24.5,3,30,1,Rank,8,202.0,0.121287129,6,0.083333333,6
28,7,Hannah Brown,TV Personality,24,26.0,3,30,0,Rank,1,202.0,0.128712871,4,0.138888889,4
28,8,Kate Flannery,Actor/Actress,55,25.9998,3,30,1,Rank,7,192.9992,0.134714548,5,0.035714286,7
28,8,James Van Der Beek,Actor/Actress,42,31.9998,3,30,0,Rank,5,192.9992,0.16580276,1,0.214285714,2
28,8,Kel Mitchell,Actor/Actress,41,29.9998,3,30,0,Rank,2,192.9992,0.155440023,4,0.25,1
28,8,Sean Spicer,Politician,48,20.0,3,30,0,Rank,6,192.9992,0.103627373,7,0.142857143,4
28,8,Lauren Alaina,Singer/Rapper,24,24.0,3,30,0,Rank,4,192.9992,0.124352847,6,0.071428571,6
28,8,Ally Brooke,Singer/Rapper,26,30.0,3,30,0,Rank,3,192.9992,0.155441059,3,0.178571429,3
28,8,Hannah Brown,TV Personality,24,30.9998,3,30,0,Rank,1,192.9992,0.160621391,2,0.107142857,5
28,9,James Van Der Beek,Actor/Actress,42,36.0,4,40,0,Rank,5,208.5,0.172661871,3,0.19047619,3
28,9,Kel Mitchell,Actor/Actress,41,37.0,4,40,0,Rank,2,208.5,0.177458034,2,0.238095238,2
28,9,Sean Spicer,Politician,48,25.0,4,40,1,Rank,6,208.5,0.119904077,6,0.047619048,6
28,9,Lauren Alaina,Singer/Rapper,24,35.0,4,40,0,Rank,4,208.5,0.167865707,5,0.095238095,5
28,9,Ally Brooke,Singer/Rapper,26,40.0,4,40,0,Rank,3,208.5,0.191846523,1,0.285714286,1
28,9,Hannah Brown,TV Personality,24,35.5,4,40,0,Rank,1,208.5,0.170263789,4,0.142857143,4
28,10,James Van Der Beek,Actor/Actress,42,25.5,3,30,1,Rank,5,137.5,0.185454545,5,0.066666667,5
28,10,Kel Mitchell,Actor/Actress,41,28.5,3,30,0,Rank,2,137.5,0.207272727,2,0.266666667,2
28,10,Lauren Alaina,Singer/Rapper,24,27.0,3,30,0,Rank,4,137.5,0.196363636,3,0.2,3
28,10,Ally Brooke,Singer/Rapper,26,29.5,3,30,0,Rank,3,137.5,0.214545455,1,0.333333333,1
28,10,Hannah Brown,TV Personality,24,27.0,3,30,0,Rank,1,137.5,0.196363636,3,0.133333333,4
28,11,Kel Mitchell,Actor/Actress,41,29.5,3,30,0,Rank,2,117.0,0.252136752,2,0.3,2
28,11,Lauren Alaina,Singer/Rapper,24,28.5,3,30,0,Rank,4,117.0,0.243589744,4,0.1,4
28,11,Ally Brooke,Singer/Rapper,26,30.0,3,30,0,Rank,3,117.0,0.256410256,1,0.2,3
28,11,Hannah Brown,TV Personality,24,29.0,3,30,0,Rank,1,117.0,0.247863248,3,0.4,1
29,1,Anne Heche,Actor/Actress,51,18.0,3,30,0,Rank,13,260.0,0.069230769,6,0.083333333,6
29,1,Jesse Metcalfe,Actor/Actress,41,18.0,3,30,0,Rank,12,260.0,0.069230769,6,0.075,7
29,1,Chrishell Stause,Actor/Actress,39,13.0,3,30,0,Rank,8,260.0,0.05,13,0.025,13
29,1,Skai Jackson,Actor/Actress,18,21.0,3,30,0,Rank,5,260.0,0.080769231,1,0.125,1
29,1,Justina Machado,Actor/Actress,48,21.0,3,30,0,Rank,4,260.0,0.080769231,1,0.116666667,2
29,1,Charles Oakley,Athlete,56,12.0,3,30,0,Rank,15,260.0,0.046153846,14,0.016666667,14
29,1,Veron Davis,Athlete,36,17.0,3,30,0,Rank,11,260.0,0.065384615,11,0.041666667,11
29,1,Johnny Weir,Athlete,36,18.0,3,30,0,Rank,6,260.0,0.069230769,6,0.066666667,8
29,1,Nev Schulman,Producer,35,20.0,3,30,0,Rank,2,260.0,0.076923077,3,0.108333333,3
29,1,AJ McLean,Singer/Rapper,42,18.0,3,30,0,Rank,7,260.0,0.069230769,6,0.058333333,9
29,1,Nelly,Singer/Rapper,45,16.0,3,30,0,Rank,3,260.0,0.061538462,12,0.033333333,12
29,1,Kaitlyn Bristowe,TV Personality,35,20.0,3,30,0,Rank,1,260.0,0.076923077,3,0.1,4
29,1,Carole Baskin,TV Personality,59,11.0,3,30,0,Rank,14,260.0,0.042307692,15,0.008333333,15
29,1,Monica Aldama,TV Personality,48,19.0,3,30,0,Rank,10,260.0,0.073076923,5,0.091666667,5
29,1,Jeannie Mai,TV Personality,41,18.0,3,30,0,Rank,9,260.0,0.069230769,6,0.05,10
29,2,Anne Heche,Actor/Actress,51,18.0,3,30,0,Rank,13,273.0,0.065934066,6,0.083333333,6
29,2,Jesse Metcalfe,Actor/Actress,41,20.0,3,30,0,Rank,12,273.0,0.073260073,4,0.1,4
29,2,Chrishell Stause,Actor/Actress,39,18.0,3,30,0,Rank,8,273.0,0.065934066,6,0.075,7
29,2,Skai Jackson,Actor/Actress,18,15.0,3,30,0,Rank,5,273.0,0.054945055,14,0.016666667,14
29,2,Justina Machado,Actor/Actress,48,21.0,3,30,0,Rank,4,273.0,0.076923077,2,0.116666667,2
29,2,Charles Oakley,Athlete,56,15.0,3,30,1,Rank,15,273.0,0.054945055,14,0.008333333,15
29,2,Veron Davis,Athlete,36,18.0,3,30,0,Rank,11,273.0,0.065934066,6,0.066666667,8
29,2,Johnny Weir,Athlete,36,18.0,3,30,0,Rank,6,273.0,0.065934066,6,0.058333333,9
29,2,Nev Schulman,Producer,35,21.0,3,30,0,Rank,2,273.0,0.076923077,2,0.108333333,3
29,2,AJ McLean,Singer/Rapper,42,19.0,3,30,0,Rank,7,273.0,0.06959707,5,0.091666667,5
29,2,Nelly,Singer/Rapper,45,18.0,3,30,0,Rank,3,273.0,0.065934066,6,0.05,10
29,2,Kaitlyn Bristowe,TV Personality,35,22.0,3,30,0,Rank,1,273.0,0.080586081,1,0.125,1
29,2,Carole Baskin,TV Personality,59,16.0,3,30,0,Rank,14,273.0,0.058608059,12,0.033333333,12
29,2,Monica Aldama,TV Personality,48,16.0,3,30,0,Rank,10,273.0,0.058608059,12,0.025,13
29,2,Jeannie Mai,TV Personality,41,18.0,3,30,0,Rank,9,273.0,0.065934066,6,0.041666667,11
29,3,Anne Heche,Actor/Actress,51,15.0,3,30,0,Rank,13,281.0,0.053380783,13,0.019047619,13
29,3,Jesse Metcalfe,Actor/Actress,41,20.0,3,30,0,Rank,12,281.0,0.071174377,9,0.057142857,9
29,3,Chrishell Stause,Actor/Actress,39,22.0,3,30,0,Rank,8,281.0,0.078291815,4,0.104761905,4
29,3,Skai Jackson,Actor/Actress,18,18.0,3,30,0,Rank,5,281.0,0.06405694,11,0.038095238,11
29,3,Justina Machado,Actor/Actress,48,19.0,3,30,0,Rank,4,281.0,0.067615658,10,0.047619048,10
29,3,Veron Davis,Athlete,36,22.0,3,30,0,Rank,11,281.0,0.078291815,4,0.095238095,5
29,3,Johnny Weir,Athlete,36,24.0,3,30,0,Rank,6,281.0,0.085409253,1,0.133333333,1
29,3,Nev Schulman,Producer,35,24.0,3,30,0,Rank,2,281.0,0.085409253,1,0.123809524,2
29,3,AJ McLean,Singer/Rapper,42,21.0,3,30,0,Rank,7,281.0,0.074733096,7,0.076190476,7
29,3,Nelly,Singer/Rapper,45,18.0,3,30,0,Rank,3,281.0,0.06405694,11,0.028571429,12
29,3,Kaitlyn Bristowe,TV Personality,35,23.0,3,30,0,Rank,1,281.0,0.081850534,3,0.114285714,3
29,3,Carole Baskin,TV Personality,59,12.0,3,30,1,Rank,14,281.0,0.042704626,14,0.00952381,14
29,3,Monica Aldama,TV Personality,48,21.0,3,30,0,Rank,10,281.0,0.074733096,7,0.066666667,8
29,3,Jeannie Mai,TV Personality,41,22.0,3,30,0,Rank,9,281.0,0.078291815,4,0.085714286,6
29,4,Anne Heche,Actor/Actress,51,21.0,3,30,1,Rank,13,301.0,0.069767442,10,0.043956044,10
29,4,Jesse Metcalfe,Actor/Actress,41,21.0,3,30,0,Rank,12,301.0,0.069767442,10,0.142857143,1
29,4,Chrishell Stause,Actor/Actress,39,22.0,3,30,0,Rank,8,301.0,0.073089701,8,0.10989011,4
29,4,Skai Jackson,Actor/Actress,18,28.0,3,30,0,Rank,5,301.0,0.093023256,1,0.087912088,6
29,4,Justina Machado,Actor/Actress,48,24.0,3,30,0,Rank,4,301.0,0.079734219,3,0.065934066,8
29,4,Veron Davis,Athlete,36,22.0,3,30,0,Rank,11,301.0,0.073089701,8,0.054945055,9
29,4,Johnny Weir,Athlete,36,24.0,3,30,0,Rank,6,301.0,0.079734219,3,0.076923077,7
29,4,Nev Schulman,Producer,35,24.0,3,30,0,Rank,2,301.0,0.079734219,3,0.098901099,5
29,4,AJ McLean,Singer/Rapper,42,24.0,3,30,0,Rank,7,301.0,0.079734219,3,0.021978022,12
29,4,Nelly,Singer/Rapper,45,21.0,3,30,0,Rank,3,301.0,0.069767442,10,0.120879121,3
29,4,Kaitlyn Bristowe,TV Personality,35,25.0,3,30,0,Rank,1,301.0,0.083056478,2,0.010989011,13
29,4,Monica Aldama,TV Personality,48,24.0,3,30,0,Rank,10,301.0,0.079734219,3,0.032967033,11
29,4,Jeannie Mai,TV Personality,41,21.0,3,30,0,Rank,9,301.0,0.069767442,10,0.131868132,2
29,5,Jesse Metcalfe,Actor/Actress,41,19.0,3,30,1,Rank,12,287.0,0.066202091,11,0.025641026,11
29,5,Chrishell Stause,Actor/Actress,39,19.0,3,30,0,Rank,8,287.0,0.066202091,11,0.08974359,6
29,5,Skai Jackson,Actor/Actress,18,24.0,3,30,0,Rank,5,287.0,0.083623693,5,0.115384615,4
29,5,Justina Machado,Actor/Actress,48,24.0,3,30,0,Rank,4,287.0,0.083623693,5,0.076923077,7
29,5,Veron Davis,Athlete,36,21.0,3,30,0,Rank,11,287.0,0.073170732,10,0.141025641,2
29,5,Johnny Weir,Athlete,36,29.0,3,30,0,Rank,6,287.0,0.101045296,1,0.153846154,1
29,5,Nev Schulman,Producer,35,26.0,3,30,0,Rank,2,287.0,0.090592334,3,0.064102564,8
29,5,AJ McLean,Singer/Rapper,42,24.0,3,30,0,Rank,7,287.0,0.083623693,5,0.128205128,3
29,5,Nelly,Singer/Rapper,45,24.0,3,30,0,Rank,3,287.0,0.083623693,5,0.102564103,5
29,5,Kaitlyn Bristowe,TV Personality,35,27.0,3,30,0,Rank,1,287.0,0.094076655,2,0.012820513,12
29,5,Monica Aldama,TV Personality,48,26.0,3,30,0,Rank,10,287.0,0.090592334,3,0.051282051,9
29,5,Jeannie Mai,TV Personality,41,24.0,3,30,0,Rank,9,287.0,0.083623693,5,0.038461538,10
29,6,Chrishell Stause,Actor/Actress,39,24.0,3,30,0,Rank,8,268.0,0.089552239,7,0.106060606,5
29,6,Skai Jackson,Actor/Actress,18,18.0,3,30,0,Rank,5,268.0,0.067164179,11,0.151515152,2
29,6,Justina Machado,Actor/Actress,48,27.0,3,30,0,Rank,4,268.0,0.100746269,1,0.075757576,7
29,6,Veron Davis,Athlete,36,21.0,3,30,1,Rank,11,268.0,0.078358209,10,0.015151515,11
29,6,Johnny Weir,Athlete,36,22.0,3,30,0,Rank,6,268.0,0.082089552,9,0.090909091,6
29,6,Nev Schulman,Producer,35,26.0,3,30,0,Rank,2,268.0,0.097014925,5,0.136363636,3
29,6,AJ McLean,Singer/Rapper,42,27.0,3,30,0,Rank,7,268.0,0.100746269,1,0.045454545,9
29,6,Nelly,Singer/Rapper,45,24.0,3,30,0,Rank,3,268.0,0.089552239,7,0.060606061,8
29,6,Kaitlyn Bristowe,TV Personality,35,27.0,3,30,0,Rank,1,268.0,0.100746269,1,0.166666667,1
29,6,Monica Aldama,TV Personality,48,27.0,3,30,0,Rank,10,268.0,0.100746269,1,0.03030303,10
29,6,Jeannie Mai,TV Personality,41,25.0,3,30,0,Rank,9,268.0,0.093283582,6,0.121212121,4
29,7,Chrishell Stause,Actor/Actress,39,26.0,3,30,0,Rank,8,260.0,0.1,5,0.109090909,5
29,7,Skai Jackson,Actor/Actress,18,27.0,3,30,0,Rank,5,260.0,0.103846154,2,0.163636364,2
29,7,Justina Machado,Actor/Actress,48,26.0,3,30,0,Rank,4,260.0,0.1,5,0.090909091,6
29,7,Johnny Weir,Athlete,36,27.0,3,30,0,Rank,6,260.0,0.103846154,2,0.145454545,3
29,7,Nev Schulman,Producer,35,30.0,3,30,0,Rank,2,260.0,0.115384615,1,0.181818182,1
29,7,AJ McLean,Singer/Rapper,42,26.0,3,30,0,Rank,7,260.0,0.1,5,0.072727273,7
29,7,Nelly,Singer/Rapper,45,27.0,3,30,0,Rank,3,260.0,0.103846154,2,0.127272727,4
29,7,Kaitlyn Bristowe,TV Personality,35,24.0,3,30,0,Rank,1,260.0,0.092307692,9,0.036363636,9
29,7,Monica Aldama,TV Personality,48,22.0,3,30,1,Rank,10,260.0,0.084615385,10,0.018181818,10
29,7,Jeannie Mai,TV Personality,41,25.0,3,30,0,Rank,9,260.0,0.096153846,8,0.054545455,8
29,8,Chrishell Stause,Actor/Actress,39,27.0,3,30,1,Rank,8,221.9996,0.121621841,5,0.027777778,8
29,8,Skai Jackson,Actor/Actress,18,26.9998,3,30,0,Rank,5,221.9996,0.12162094,7,0.138888889,4
29,8,Justina Machado,Actor/Actress,48,28.9998,3,30,0,Rank,4,221.9996,0.130629965,3,0.083333333,6
29,8,Johnny Weir,Athlete,36,30.0,3,30,0,Rank,6,221.9996,0.135135379,1,0.166666667,3
29,8,Nev Schulman,Producer,35,30.0,3,30,0,Rank,2,221.9996,0.135135379,1,0.055555556,7
29,8,AJ McLean,Singer/Rapper,42,27.0,3,30,0,Rank,7,221.9996,0.121621841,5,0.222222222,1
29,8,Nelly,Singer/Rapper,45,24.0,3,30,0,Rank,3,221.9996,0.108108303,8,0.111111111,5
29,8,Kaitlyn Bristowe,TV Personality,35,28.0,3,30,0,Rank,1,221.9996,0.126126353,4,0.194444444,2
29,9,Skai Jackson,Actor/Actress,18,28.9998,3,30,0,Rank,5,192.9992,0.150258654,3,0.178571429,3
29,9,Justina Machado,Actor/Actress,48,25.9998,3,30,0,Rank,4,192.9992,0.134714548,5,0.25,1
29,9,Johnny Weir,Athlete,36,30.0,3,30,0,Rank,6,192.9992,0.155441059,1,0.107142857,5
29,9,Nev Schulman,Producer,35,28.9998,3,30,0,Rank,2,192.9992,0.150258654,3,0.071428571,6
29,9,AJ McLean,Singer/Rapper,42,24.9998,3,30,1,Rank,7,192.9992,0.129533179,6,0.142857143,4
29,9,Nelly,Singer/Rapper,45,24.0,3,30,0,Rank,3,192.9992,0.124352847,7,0.214285714,2
29,9,Kaitlyn Bristowe,TV Personality,35,30.0,3,30,0,Rank,1,192.9992,0.155441059,1,0.035714286,7
29,10,Skai Jackson,Actor/Actress,18,28.5,3,30,1,Rank,5,174.0,0.163793103,4,0.142857143,4
29,10,Justina Machado,Actor/Actress,48,29.0,3,30,0,Rank,4,174.0,0.166666667,3,0.19047619,3
29,10,Johnny Weir,Athlete,36,28.5,3,30,1,Rank,6,174.0,0.163793103,4,0.095238095,5
29,10,Nev Schulman,Producer,35,30.0,3,30,0,Rank,2,174.0,0.172413793,1,0.047619048,6
29,10,Nelly,Singer/Rapper,45,28.0,3,30,0,Rank,3,174.0,0.16091954,6,0.285714286,1
29,10,Kaitlyn Bristowe,TV Personality,35,30.0,3,30,0,Rank,1,174.0,0.172413793,1,0.238095238,2
29,11,Justina Machado,Actor/Actress,48,30.0,3,30,0,Rank,4,118.5,0.253164557,1,0.1,4
29,11,Nev Schulman,Producer,35,30.0,3,30,0,Rank,2,118.5,0.253164557,1,0.2,3
29,11,Nelly,Singer/Rapper,45,28.5,3,30,0,Rank,3,118.5,0.240506329,4,0.4,1
29,11,Kaitlyn Bristowe,TV Personality,35,30.0,3,30,0,Rank,1,118.5,0.253164557,1,0.3,2
30,1,Martin Kove,Actor/Actress,75,13.0,4,40,0,Rank,15,366.0,0.035519126,15,0.008333333,15
30,1,Brian Austin Green,Actor/Actress,48,24.0,4,40,0,Rank,13,366.0,0.06557377,9,0.058333333,9
30,1,Melora Hardin,Actor/Actress,54,26.0,4,40,0,Rank,6,366.0,0.071038251,5,0.091666667,5
30,1,Matt James,Athlete,29,24.0,4,40,0,Rank,12,366.0,0.06557377,9,0.05,10
30,1,"Mike ""The Miz"" Mizanin",Athlete,40,24.0,4,40,0,Rank,9,366.0,0.06557377,9,0.041666667,11
30,1,Suni Lee,Athlete,18,28.0,4,40,0,Rank,5,366.0,0.076502732,2,0.116666667,2
30,1,Iman Shumpert,Athlete,31,21.0,4,40,0,Rank,1,366.0,0.057377049,14,0.016666667,14
30,1,Cody Rigsby,Fitness Instructor,34,24.0,4,40,0,Rank,3,366.0,0.06557377,9,0.033333333,12
30,1,Melanie C,Singer/Rapper,47,27.0,4,40,0,Rank,11,366.0,0.073770492,4,0.1,4
30,1,Jimmie Allen,Singer/Rapper,36,22.0,4,40,0,Rank,7,366.0,0.06010929,13,0.025,13
30,1,Olivia Jade,Social Media Personality,21,25.0,4,40,0,Rank,8,366.0,0.068306011,7,0.075,7
30,1,JoJo Siwa,Social Media Personality,18,29.0,4,40,0,Rank,2,366.0,0.079234973,1,0.125,1
30,1,Christine Chiu,TV Personality,38,25.0,4,40,0,Rank,14,366.0,0.068306011,7,0.066666667,8
30,1,Kenya Moore,TV Personality,50,26.0,4,40,0,Rank,10,366.0,0.071038251,5,0.083333333,6
30,1,Amanda Kloots,TV Personality,39,28.0,4,40,0,Rank,4,366.0,0.076502732,2,0.108333333,3
